sample;site;%_seagrass;%_algae;%_epiphyte;shoot_density;Cr;Cs;Hu;Ho;Th;Tc;Ea;Si;Hs;sand;species;diversity;evenness;canopy;leaf;width;no_leaves1
48;Chumbe;35.00;0.00;0.00;96.00;0.00;0.00;0.00;0.00;35.00;0.00;0.00;0.00;0.00;65.00;1.00;1.00;1.00;12.67;12.67;0.80;3.00
48;Chumbe;30.00;0.00;0.00;92.00;0.00;0.00;0.00;0.00;30.00;0.00;0.00;0.00;0.00;70.00;1.00;1.00;1.00;11.33;11.33;0.80;4.00
48;Chumbe;35.00;0.00;0.00;96.00;0.00;0.00;0.00;0.00;35.00;0.00;0.00;0.00;0.00;65.00;1.00;1.00;1.00;10.67;10.67;0.80;4.00
48;Chumbe;30.00;0.00;0.00;76.00;0.00;0.00;0.00;0.00;30.00;0.00;0.00;0.00;0.00;70.00;1.00;1.00;1.00;9.67;9.67;0.80;4.00
48;Chumbe;28.00;0.00;0.00;72.00;0.00;0.00;0.00;0.00;28.00;0.00;0.00;0.00;0.00;72.00;1.00;1.00;1.00;10.67;10.67;0.80;3.00
48;Chumbe;27.00;0.00;0.00;88.00;0.00;0.00;0.00;0.00;27.00;0.00;0.00;0.00;0.00;73.00;1.00;1.00;1.00;11.33;11.33;0.80;3.00
48;Chumbe;30.00;0.00;0.00;72.00;0.00;0.00;0.00;0.00;30.00;0.00;0.00;0.00;0.00;70.00;1.00;1.00;1.00;10.67;10.67;0.80;4.00
48;Chumbe;30.00;0.00;0.00;88.00;0.00;0.00;0.00;0.00;30.00;0.00;0.00;0.00;0.00;70.00;1.00;1.00;1.00;9.33;9.33;0.80;3.00
49;Chumbe;30.00;0.00;2.00;56.00;0.00;0.00;30.00;0.00;0.00;0.00;0.00;0.00;0.00;70.00;1.00;1.00;1.00;20.67;20.67;0.50;2.00
49;Chumbe;28.00;0.00;1.00;48.00;0.00;0.00;28.00;0.00;0.00;0.00;0.00;0.00;0.00;72.00;1.00;1.00;1.00;20.00;20.00;0.50;2.00
49;Chumbe;27.00;0.00;0.00;44.00;0.00;0.00;27.00;0.00;0.00;0.00;0.00;0.00;0.00;73.00;1.00;1.00;1.00;22.33;22.33;0.50;2.00
49;Chumbe;25.00;0.00;0.00;40.00;0.00;0.00;25.00;0.00;0.00;0.00;0.00;0.00;0.00;75.00;1.00;1.00;1.00;20.00;20.00;0.50;2.00
49;Chumbe;32.00;0.00;2.00;36.00;0.00;0.00;32.00;0.00;0.00;0.00;0.00;0.00;0.00;68.00;1.00;1.00;1.00;20.67;20.67;0.50;3.00
49;Chumbe;33.00;0.00;1.00;56.00;0.00;0.00;33.00;0.00;0.00;0.00;0.00;0.00;0.00;67.00;1.00;1.00;1.00;21.33;21.33;0.50;2.00
49;Chumbe;30.00;0.00;0.00;52.00;0.00;0.00;30.00;0.00;0.00;0.00;0.00;0.00;0.00;70.00;1.00;1.00;1.00;19.00;19.00;0.50;2.00
49;Chumbe;32.00;0.00;1.00;44.00;0.00;0.00;32.00;0.00;0.00;0.00;0.00;0.00;0.00;68.00;1.00;1.00;1.00;22.00;22.00;0.50;2.00
49;Chumbe;30.00;0.00;2.00;52.00;0.00;0.00;30.00;0.00;0.00;0.00;0.00;0.00;0.00;70.00;1.00;1.00;1.00;19.00;19.00;0.50;2.00
49;Chumbe;30.00;0.00;2.00;40.00;0.00;0.00;30.00;0.00;0.00;0.00;0.00;0.00;0.00;70.00;1.00;1.00;1.00;20.67;20.67;0.50;3.00
49;Chumbe;33.00;0.00;1.00;36.00;0.00;0.00;33.00;0.00;0.00;0.00;0.00;0.00;0.00;67.00;1.00;1.00;1.00;19.33;19.33;0.50;3.00
49;Chumbe;30.00;0.00;1.00;40.00;0.00;0.00;30.00;0.00;0.00;0.00;0.00;0.00;0.00;70.00;1.00;1.00;1.00;19.67;19.67;0.50;2.00
49;Chumbe;30.00;0.00;2.00;68.00;0.00;0.00;30.00;0.00;0.00;0.00;0.00;0.00;0.00;70.00;1.00;1.00;1.00;19.67;19.67;0.50;2.00
49;Chumbe;30.00;0.00;0.00;44.00;0.00;0.00;30.00;0.00;0.00;0.00;0.00;0.00;0.00;70.00;1.00;1.00;1.00;22.00;22.00;0.50;2.00
49;Chumbe;33.00;0.00;1.00;36.00;0.00;0.00;33.00;0.00;0.00;0.00;0.00;0.00;0.00;67.00;1.00;1.00;1.00;21.00;21.00;0.50;3.00
49;Chumbe;28.00;0.00;0.00;36.00;0.00;0.00;28.00;0.00;0.00;0.00;0.00;0.00;0.00;72.00;1.00;1.00;1.00;20.33;20.33;0.50;3.00
49;Chumbe;30.00;0.00;0.00;44.00;0.00;0.00;30.00;0.00;0.00;0.00;0.00;0.00;0.00;70.00;1.00;1.00;1.00;21.33;21.33;0.50;3.00
49;Chumbe;30.00;0.00;1.00;64.00;0.00;0.00;30.00;0.00;0.00;0.00;0.00;0.00;0.00;70.00;1.00;1.00;1.00;19.67;19.67;0.50;3.00
49;Chumbe;30.00;0.00;0.00;40.00;0.00;0.00;30.00;0.00;0.00;0.00;0.00;0.00;0.00;70.00;1.00;1.00;1.00;18.33;18.33;0.50;3.00
49;Chumbe;35.00;0.00;0.00;36.00;0.00;0.00;35.00;0.00;0.00;0.00;0.00;0.00;0.00;65.00;1.00;1.00;1.00;19.00;19.00;0.50;2.00
49;Chumbe;30.00;0.00;1.00;40.00;0.00;0.00;30.00;0.00;0.00;0.00;0.00;0.00;0.00;70.00;1.00;1.00;1.00;22.00;22.00;0.50;2.00
49;Chumbe;30.00;0.00;2.00;52.00;0.00;0.00;30.00;0.00;0.00;0.00;0.00;0.00;0.00;70.00;1.00;1.00;1.00;22.00;22.00;0.50;1.00
50;Chumbe;28.00;0.00;2.00;52.00;0.00;0.00;28.00;0.00;0.00;0.00;0.00;0.00;0.00;72.00;1.00;1.00;1.00;21.00;21.00;0.50;2.00
50;Chumbe;30.00;0.00;2.00;64.00;0.00;0.00;30.00;0.00;0.00;0.00;0.00;0.00;0.00;70.00;1.00;1.00;1.00;21.67;21.67;0.50;3.00
50;Chumbe;32.00;0.00;0.00;52.00;0.00;0.00;32.00;0.00;0.00;0.00;0.00;0.00;0.00;68.00;1.00;1.00;1.00;19.67;19.67;0.50;3.00
50;Chumbe;30.00;0.00;0.00;48.00;0.00;0.00;30.00;0.00;0.00;0.00;0.00;0.00;0.00;70.00;1.00;1.00;1.00;19.00;19.00;0.50;3.00
50;Chumbe;30.00;0.00;2.00;52.00;0.00;0.00;30.00;0.00;0.00;0.00;0.00;0.00;0.00;70.00;1.00;1.00;1.00;20.33;20.33;0.50;2.00
50;Chumbe;32.00;0.00;1.00;44.00;0.00;0.00;32.00;0.00;0.00;0.00;0.00;0.00;0.00;68.00;1.00;1.00;1.00;20.67;20.67;0.50;2.00
50;Chumbe;32.00;0.00;2.00;52.00;0.00;0.00;32.00;0.00;0.00;0.00;0.00;0.00;0.00;68.00;1.00;1.00;1.00;20.33;20.33;0.50;3.00
50;Chumbe;33.00;0.00;0.00;48.00;0.00;0.00;33.00;0.00;0.00;0.00;0.00;0.00;0.00;67.00;1.00;1.00;1.00;20.00;20.00;0.50;3.00
50;Chumbe;30.00;0.00;2.00;52.00;0.00;0.00;30.00;0.00;0.00;0.00;0.00;0.00;0.00;70.00;1.00;1.00;1.00;21.33;21.33;0.50;3.00
50;Chumbe;30.00;0.00;1.00;44.00;0.00;0.00;30.00;0.00;0.00;0.00;0.00;0.00;0.00;70.00;1.00;1.00;1.00;20.00;20.00;0.50;2.00
50;Chumbe;30.00;0.00;0.00;60.00;0.00;0.00;30.00;0.00;0.00;0.00;0.00;0.00;0.00;70.00;1.00;1.00;1.00;19.33;19.33;0.50;3.00
50;Chumbe;30.00;0.00;0.00;36.00;0.00;0.00;30.00;0.00;0.00;0.00;0.00;0.00;0.00;70.00;1.00;1.00;1.00;20.67;20.67;0.50;4.00
50;Chumbe;30.00;0.00;1.00;48.00;0.00;0.00;30.00;0.00;0.00;0.00;0.00;0.00;0.00;70.00;1.00;1.00;1.00;21.67;21.67;0.50;3.00
50;Chumbe;35.00;0.00;0.00;48.00;0.00;0.00;35.00;0.00;0.00;0.00;0.00;0.00;0.00;65.00;1.00;1.00;1.00;20.00;20.00;0.50;3.00
50;Chumbe;30.00;0.00;0.00;44.00;0.00;0.00;30.00;0.00;0.00;0.00;0.00;0.00;0.00;70.00;1.00;1.00;1.00;20.00;20.00;0.50;3.00
50;Chumbe;33.00;0.00;1.00;56.00;0.00;0.00;33.00;0.00;0.00;0.00;0.00;0.00;0.00;67.00;1.00;1.00;1.00;20.00;20.00;0.50;4.00
50;Chumbe;30.00;0.00;1.00;44.00;0.00;0.00;30.00;0.00;0.00;0.00;0.00;0.00;0.00;70.00;1.00;1.00;1.00;21.33;21.33;0.50;4.00
50;Chumbe;28.00;0.00;0.00;60.00;0.00;0.00;28.00;0.00;0.00;0.00;0.00;0.00;0.00;72.00;1.00;1.00;1.00;21.33;21.33;0.50;4.00
50;Chumbe;30.00;0.00;1.00;56.00;0.00;0.00;30.00;0.00;0.00;0.00;0.00;0.00;0.00;70.00;1.00;1.00;1.00;21.33;21.33;0.50;4.00
50;Chumbe;30.00;0.00;1.00;56.00;0.00;0.00;30.00;0.00;0.00;0.00;0.00;0.00;0.00;70.00;1.00;1.00;1.00;20.67;20.67;0.50;3.00
50;Chumbe;30.00;0.00;2.00;48.00;0.00;0.00;30.00;0.00;0.00;0.00;0.00;0.00;0.00;70.00;1.00;1.00;1.00;20.33;20.33;0.50;4.00
50;Chumbe;30.00;0.00;1.00;52.00;0.00;0.00;30.00;0.00;0.00;0.00;0.00;0.00;0.00;70.00;1.00;1.00;1.00;21.00;21.00;0.50;3.00
51;Chumbe;40.00;0.00;0.00;40.00;0.00;0.00;40.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;1.00;1.00;1.00;19.67;19.67;0.50;3.00
51;Chumbe;38.00;0.00;0.00;68.00;0.00;0.00;38.00;0.00;0.00;0.00;0.00;0.00;0.00;62.00;1.00;1.00;1.00;19.67;19.67;0.50;3.00
51;Chumbe;40.00;0.00;0.00;72.00;0.00;0.00;40.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;1.00;1.00;1.00;19.33;19.33;0.50;4.00
51;Chumbe;45.00;0.00;0.00;68.00;0.00;0.00;36.00;0.00;9.00;0.00;0.00;0.00;0.00;55.00;2.00;1.47;0.74;20.33;20.33;0.50;4.00
51;Chumbe;45.00;0.00;0.00;64.00;0.00;0.00;45.00;0.00;0.00;0.00;0.00;0.00;0.00;55.00;1.00;1.00;1.00;20.67;20.67;0.50;3.00
51;Chumbe;45.00;0.00;0.00;36.00;0.00;0.00;40.50;0.00;4.50;0.00;0.00;0.00;0.00;55.00;2.00;1.22;0.61;22.33;22.33;0.50;4.00
51;Chumbe;48.00;0.00;1.00;64.00;0.00;0.00;48.00;0.00;0.00;0.00;0.00;0.00;0.00;52.00;1.00;1.00;1.00;18.67;18.67;0.50;4.00
51;Chumbe;47.00;0.00;0.00;44.00;0.00;0.00;47.00;0.00;0.00;0.00;0.00;0.00;0.00;53.00;1.00;1.00;1.00;20.67;20.67;0.50;4.00
51;Chumbe;45.00;0.00;0.00;56.00;0.00;0.00;40.50;0.00;4.50;0.00;0.00;0.00;0.00;55.00;2.00;1.22;0.61;19.00;19.00;0.50;3.00
51;Chumbe;47.00;0.00;0.00;60.00;0.00;0.00;42.30;0.00;4.70;0.00;0.00;0.00;0.00;53.00;2.00;1.22;0.61;20.00;20.00;0.50;3.00
51;Chumbe;45.00;0.00;1.00;52.00;0.00;0.00;45.00;0.00;0.00;0.00;0.00;0.00;0.00;55.00;1.00;1.00;1.00;20.33;20.33;0.50;3.00
51;Chumbe;37.00;0.00;0.00;44.00;0.00;0.00;29.60;0.00;7.40;0.00;0.00;0.00;0.00;63.00;2.00;1.47;0.74;21.00;21.00;0.50;2.00
51;Chumbe;40.00;0.00;0.00;56.00;0.00;0.00;40.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;1.00;1.00;1.00;22.00;22.00;0.50;3.00
51;Chumbe;42.00;0.00;0.00;68.00;0.00;0.00;42.00;0.00;0.00;0.00;0.00;0.00;0.00;58.00;1.00;1.00;1.00;19.33;19.33;0.50;2.00
51;Chumbe;43.00;0.00;0.00;64.00;0.00;0.00;43.00;0.00;0.00;0.00;0.00;0.00;0.00;57.00;1.00;1.00;1.00;20.33;20.33;0.50;2.00
51;Chumbe;40.00;0.00;1.00;36.00;0.00;0.00;40.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;1.00;1.00;1.00;20.67;20.67;0.50;2.00
51;Chumbe;47.00;0.00;1.00;44.00;0.00;0.00;47.00;0.00;0.00;0.00;0.00;0.00;0.00;53.00;1.00;1.00;1.00;19.67;19.67;0.50;3.00
51;Chumbe;45.00;0.00;0.00;60.00;0.00;0.00;40.50;0.00;4.50;0.00;0.00;0.00;0.00;55.00;2.00;1.22;0.61;22.33;22.33;0.50;3.00
51;Chumbe;40.00;0.00;0.00;56.00;0.00;0.00;32.00;0.00;8.00;0.00;0.00;0.00;0.00;60.00;2.00;1.47;0.74;20.00;20.00;0.50;4.00
51;Chumbe;50.00;0.00;0.00;68.00;0.00;0.00;50.00;0.00;0.00;0.00;0.00;0.00;0.00;50.00;1.00;1.00;1.00;20.33;20.33;0.50;3.00
51;Chumbe;53.00;0.00;0.00;64.00;0.00;0.00;53.00;0.00;0.00;0.00;0.00;0.00;0.00;47.00;1.00;1.00;1.00;21.67;21.67;0.50;3.00
51;Chumbe;47.00;0.00;0.00;60.00;0.00;0.00;47.00;0.00;0.00;0.00;0.00;0.00;0.00;53.00;1.00;1.00;1.00;21.33;21.33;0.50;4.00
52;Chumbe;70.00;0.00;0.00;80.00;0.00;0.00;0.00;0.00;70.00;0.00;0.00;0.00;0.00;30.00;1.00;1.00;1.00;14.33;14.33;0.80;4.00
52;Chumbe;60.00;0.00;0.00;104.00;0.00;0.00;0.00;0.00;60.00;0.00;0.00;0.00;0.00;40.00;1.00;1.00;1.00;17.33;17.33;0.80;4.00
52;Chumbe;65.00;0.00;0.00;80.00;0.00;0.00;0.00;0.00;65.00;0.00;0.00;0.00;0.00;35.00;1.00;1.00;1.00;14.67;14.67;0.80;4.00
52;Chumbe;68.00;0.00;0.00;104.00;0.00;0.00;0.00;0.00;68.00;0.00;0.00;0.00;0.00;32.00;1.00;1.00;1.00;15.33;15.33;0.80;5.00
52;Chumbe;68.00;0.00;0.00;92.00;0.00;0.00;0.00;0.00;68.00;0.00;0.00;0.00;0.00;32.00;1.00;1.00;1.00;18.00;18.00;0.80;4.00
52;Chumbe;67.00;0.00;0.00;112.00;0.00;0.00;0.00;0.00;67.00;0.00;0.00;0.00;0.00;33.00;1.00;1.00;1.00;17.67;17.67;0.80;4.00
52;Chumbe;60.00;0.00;0.00;92.00;0.00;0.00;0.00;0.00;60.00;0.00;0.00;0.00;0.00;40.00;1.00;1.00;1.00;17.33;17.33;0.80;4.00
52;Chumbe;65.00;0.00;0.00;76.00;0.00;0.00;0.00;0.00;65.00;0.00;0.00;0.00;0.00;35.00;1.00;1.00;1.00;17.33;17.33;0.80;3.00
52;Chumbe;63.00;0.00;0.00;80.00;0.00;0.00;0.00;0.00;63.00;0.00;0.00;0.00;0.00;37.00;1.00;1.00;1.00;13.67;13.67;0.80;3.00
52;Chumbe;70.00;0.00;0.00;112.00;0.00;0.00;0.00;0.00;70.00;0.00;0.00;0.00;0.00;30.00;1.00;1.00;1.00;18.00;18.00;0.80;4.00
52;Chumbe;72.00;0.00;0.00;96.00;0.00;0.00;0.00;0.00;72.00;0.00;0.00;0.00;0.00;28.00;1.00;1.00;1.00;16.33;16.33;0.80;4.00
52;Chumbe;60.00;0.00;0.00;88.00;0.00;0.00;0.00;0.00;60.00;0.00;0.00;0.00;0.00;40.00;1.00;1.00;1.00;18.00;18.00;0.80;4.00
52;Chumbe;60.00;0.00;0.00;112.00;0.00;0.00;0.00;0.00;60.00;0.00;0.00;0.00;0.00;40.00;1.00;1.00;1.00;12.33;12.33;0.80;5.00
52;Chumbe;75.00;0.00;0.00;84.00;0.00;0.00;0.00;0.00;75.00;0.00;0.00;0.00;0.00;25.00;1.00;1.00;1.00;16.67;16.67;0.80;4.00
52;Chumbe;60.00;0.00;0.00;88.00;0.00;0.00;0.00;0.00;60.00;0.00;0.00;0.00;0.00;40.00;1.00;1.00;1.00;15.67;15.67;0.80;3.00
52;Chumbe;68.00;0.00;0.00;88.00;0.00;0.00;0.00;0.00;68.00;0.00;0.00;0.00;0.00;32.00;1.00;1.00;1.00;19.67;19.67;0.80;4.00
52;Chumbe;67.00;0.00;0.00;96.00;0.00;0.00;0.00;0.00;67.00;0.00;0.00;0.00;0.00;33.00;1.00;1.00;1.00;16.33;16.33;0.80;4.00
52;Chumbe;63.00;0.00;0.00;92.00;0.00;0.00;0.00;0.00;63.00;0.00;0.00;0.00;0.00;37.00;1.00;1.00;1.00;14.00;14.00;0.80;4.00
52;Chumbe;62.00;0.00;0.00;92.00;0.00;0.00;0.00;0.00;62.00;0.00;0.00;0.00;0.00;38.00;1.00;1.00;1.00;18.67;18.67;0.80;4.00
52;Chumbe;60.00;0.00;0.00;108.00;0.00;0.00;0.00;0.00;60.00;0.00;0.00;0.00;0.00;40.00;1.00;1.00;1.00;19.00;19.00;0.80;5.00
52;Chumbe;65.00;0.00;0.00;112.00;0.00;0.00;0.00;0.00;65.00;0.00;0.00;0.00;0.00;35.00;1.00;1.00;1.00;15.67;15.67;0.80;5.00
52;Chumbe;60.00;0.00;0.00;92.00;0.00;0.00;0.00;0.00;60.00;0.00;0.00;0.00;0.00;40.00;1.00;1.00;1.00;15.67;15.67;0.80;3.00
53;Maruhubi;15.00;2.00;0.00;40.00;0.00;0.00;0.00;0.00;15.00;0.00;0.00;0.00;0.00;85.00;1.00;1.00;1.00;16.67;16.67;1.10;3.00
53;Maruhubi;12.00;0.00;0.00;32.00;0.00;0.00;0.00;0.00;12.00;0.00;0.00;0.00;0.00;88.00;1.00;1.00;1.00;18.67;18.67;1.10;5.00
53;Maruhubi;12.00;0.00;0.00;32.00;0.00;0.00;0.00;0.00;12.00;0.00;0.00;0.00;0.00;88.00;1.00;1.00;1.00;18.67;18.67;1.10;5.00
53;Maruhubi;10.00;0.00;0.00;36.00;0.00;0.00;0.00;0.00;10.00;0.00;0.00;0.00;0.00;90.00;1.00;1.00;1.00;16.67;16.67;1.10;4.00
53;Maruhubi;8.00;5.00;2.00;20.00;0.00;0.00;0.00;0.00;8.00;0.00;0.00;0.00;0.00;92.00;1.00;1.00;1.00;16.67;16.67;1.10;3.00
53;Maruhubi;10.00;0.00;0.00;32.00;0.00;0.00;0.00;0.00;10.00;0.00;0.00;0.00;0.00;90.00;1.00;1.00;1.00;18.33;18.33;1.10;4.00
53;Maruhubi;15.00;0.00;0.00;24.00;0.00;0.00;0.00;0.00;15.00;0.00;0.00;0.00;0.00;85.00;1.00;1.00;1.00;18.33;18.33;1.10;4.00
53;Maruhubi;18.00;5.00;0.00;28.00;0.00;0.00;0.00;0.00;18.00;0.00;0.00;0.00;0.00;82.00;1.00;1.00;1.00;18.00;18.00;1.10;5.00
53;Maruhubi;15.00;0.00;1.00;36.00;0.00;0.00;0.00;0.00;15.00;0.00;0.00;0.00;0.00;85.00;1.00;1.00;1.00;17.00;17.00;1.10;4.00
53;Maruhubi;12.00;0.00;0.00;28.00;0.00;0.00;0.00;0.00;12.00;0.00;0.00;0.00;0.00;88.00;1.00;1.00;1.00;19.00;19.00;1.10;5.00
53;Maruhubi;13.00;10.00;0.00;32.00;0.00;0.00;0.00;0.00;13.00;0.00;0.00;0.00;0.00;87.00;1.00;1.00;1.00;16.67;16.67;1.10;4.00
53;Maruhubi;15.00;0.00;0.00;36.00;0.00;0.00;0.00;0.00;15.00;0.00;0.00;0.00;0.00;85.00;1.00;1.00;1.00;19.33;19.33;1.10;3.00
53;Maruhubi;10.00;0.00;2.00;40.00;0.00;0.00;0.00;0.00;10.00;0.00;0.00;0.00;0.00;90.00;1.00;1.00;1.00;17.67;17.67;1.10;4.00
53;Maruhubi;15.00;0.00;1.00;36.00;0.00;0.00;0.00;0.00;15.00;0.00;0.00;0.00;0.00;85.00;1.00;1.00;1.00;18.00;18.00;1.10;5.00
53;Maruhubi;18.00;5.00;0.00;48.00;0.00;0.00;0.00;0.00;18.00;0.00;0.00;0.00;0.00;82.00;1.00;1.00;1.00;16.67;16.67;1.10;5.00
53;Maruhubi;18.00;0.00;0.00;36.00;0.00;0.00;0.00;0.00;18.00;0.00;0.00;0.00;0.00;82.00;1.00;1.00;1.00;18.33;18.33;1.10;4.00
53;Maruhubi;17.00;0.00;0.00;36.00;0.00;0.00;0.00;0.00;17.00;0.00;0.00;0.00;0.00;83.00;1.00;1.00;1.00;20.33;20.33;1.10;3.00
53;Maruhubi;13.00;2.00;5.00;44.00;0.00;0.00;0.00;0.00;13.00;0.00;0.00;0.00;0.00;87.00;1.00;1.00;1.00;16.33;16.33;1.10;3.00
53;Maruhubi;10.00;0.00;0.00;32.00;0.00;0.00;0.00;0.00;10.00;0.00;0.00;0.00;0.00;90.00;1.00;1.00;1.00;17.33;17.33;1.10;3.00
53;Maruhubi;8.00;0.00;0.00;36.00;0.00;0.00;0.00;0.00;8.00;0.00;0.00;0.00;0.00;92.00;1.00;1.00;1.00;17.33;17.33;1.10;3.00
53;Maruhubi;70.00;0.00;0.00;76.00;0.00;0.00;0.00;0.00;0.00;70.00;0.00;0.00;0.00;30.00;1.00;1.00;1.00;31.00;6.00;1.50;7.00
53;Maruhubi;10.00;0.00;0.00;36.00;0.00;0.00;0.00;0.00;10.00;0.00;0.00;0.00;0.00;90.00;1.00;1.00;1.00;18.33;18.33;1.10;4.00
54;Maruhubi;42.00;5.00;0.00;88.00;0.00;25.20;16.80;0.00;0.00;0.00;0.00;0.00;0.00;58.00;2.00;1.92;0.96;30.00;30.00;1.30;4.00
54;Maruhubi;40.00;5.00;0.00;100.00;0.00;28.00;12.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;2.00;1.72;0.86;27.00;27.00;1.30;3.00
54;Maruhubi;43.00;0.00;0.00;92.00;0.00;25.80;17.20;0.00;0.00;0.00;0.00;0.00;0.00;57.00;2.00;1.92;0.96;25.33;25.33;1.30;5.00
54;Maruhubi;45.00;0.00;0.00;92.00;0.00;36.00;9.00;0.00;0.00;0.00;0.00;0.00;0.00;55.00;2.00;1.47;0.74;29.67;29.67;1.30;4.00
54;Maruhubi;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
54;Maruhubi;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
54;Maruhubi;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
54;Maruhubi;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
54;Maruhubi;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
54;Maruhubi;48.00;0.00;0.00;104.00;0.00;48.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;52.00;1.00;1.00;1.00;25.67;25.67;1.30;3.00
54;Maruhubi;45.00;0.00;0.00;96.00;0.00;45.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;55.00;1.00;1.00;1.00;24.00;24.00;1.30;4.00
54;Maruhubi;45.00;5.00;0.00;96.00;0.00;45.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;55.00;1.00;1.00;1.00;23.67;23.67;1.30;5.00
54;Maruhubi;50.00;0.00;0.00;108.00;0.00;50.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;50.00;1.00;1.00;1.00;25.33;25.33;1.30;4.00
54;Maruhubi;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
54;Maruhubi;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
54;Maruhubi;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
54;Maruhubi;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
54;Maruhubi;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
54;Maruhubi;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
54;Maruhubi;40.00;0.00;0.00;92.00;0.00;36.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;2.00;1.22;0.61;26.67;26.67;1.30;4.00
54;Maruhubi;38.00;0.00;2.00;104.00;0.00;38.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;62.00;1.00;1.00;1.00;26.67;26.67;1.30;5.00
54;Maruhubi;40.00;0.00;2.00;96.00;0.00;40.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;1.00;1.00;1.00;25.67;25.67;1.30;3.00
55;Maruhubi;80.00;0.00;0.00;84.00;0.00;56.00;24.00;0.00;0.00;0.00;0.00;0.00;0.00;20.00;2.00;1.72;0.86;27.00;27.00;1.50;4.00
55;Maruhubi;80.00;0.00;0.00;84.00;0.00;56.00;24.00;0.00;0.00;0.00;0.00;0.00;0.00;20.00;2.00;1.72;0.86;27.33;27.33;1.50;4.00
55;Maruhubi;85.00;0.00;0.00;96.00;0.00;68.00;17.00;0.00;0.00;0.00;0.00;0.00;0.00;15.00;2.00;1.47;0.74;32.00;32.00;1.50;5.00
55;Maruhubi;80.00;0.00;0.00;92.00;0.00;56.00;24.00;0.00;0.00;0.00;0.00;0.00;0.00;20.00;2.00;1.72;0.86;26.67;26.67;1.50;4.00
55;Maruhubi;90.00;0.00;0.00;100.00;0.00;63.00;27.00;0.00;0.00;0.00;0.00;0.00;0.00;10.00;2.00;1.72;0.86;27.67;27.67;1.50;3.00
55;Maruhubi;95.00;0.00;0.00;84.00;0.00;76.00;19.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;2.00;1.47;0.74;30.33;30.33;1.50;4.00
55;Maruhubi;80.00;0.00;0.00;76.00;0.00;64.00;16.00;0.00;0.00;0.00;0.00;0.00;0.00;20.00;2.00;1.47;0.74;25.67;25.67;1.50;4.00
55;Maruhubi;80.00;0.00;0.00;88.00;0.00;56.00;24.00;0.00;0.00;0.00;0.00;0.00;0.00;20.00;2.00;1.72;0.86;29.33;29.33;1.50;4.00
55;Maruhubi;85.00;0.00;0.00;92.00;0.00;59.50;25.50;0.00;0.00;0.00;0.00;0.00;0.00;15.00;2.00;1.72;0.86;27.67;27.67;1.50;3.00
55;Maruhubi;83.00;0.00;0.00;80.00;0.00;66.40;16.60;0.00;0.00;0.00;0.00;0.00;0.00;17.00;2.00;1.47;0.74;28.67;28.67;1.50;3.00
